"Species_each_file","Species","Group_J","Group","Insecticide","Herbicide","Treatment","Tank","Year","Week","Abundance"
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,12,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,14,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,16,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,18,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,20,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,-1,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,1,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,2,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,4,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,6,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,8,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,10,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,12,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,14,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,16,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,18,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,20,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,-1,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,1,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,2,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,4,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,6,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,8,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,10,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,12,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,14,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,16,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,18,0
"Lambertia_sp.","Lambertia_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,6,50
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,8,66
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,10,77
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,12,119
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,14,7
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,16,3
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,18,5
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,6,10
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,8,85
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,10,169
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,12,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,14,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,16,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,18,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,6,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,8,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,10,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,12,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,14,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,16,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,18,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,6,17
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,8,3
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,10,2
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,12,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,14,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,16,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,18,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,6,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,8,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,10,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,12,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,14,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,16,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,18,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,6,8
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,8,7
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,10,5
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,12,11
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,14,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,16,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,18,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,6,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,8,7
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,10,10
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,12,6
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,14,4
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,16,3
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,18,4
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2018,20,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,-1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,1,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,2,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,4,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,6,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,8,18
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,10,10
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,12,13
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,14,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,16,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,18,0
"Micrasterias_sp.","Micrasterias_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2018,20,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,16,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,18,29
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,20,370
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,16,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,18,510
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,20,720
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,16,33
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,18,90
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro1",2017,20,600
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,16,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,18,8
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","0","Fipro","Fipro2",2017,20,2
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,16,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,18,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint1",2017,20,22
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,16,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,18,15
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","1","1","Joint","Joint2",2017,20,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,16,1753
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,18,2900
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent1",2017,20,1143
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,-1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,1,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,2,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,4,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,6,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,8,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,10,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,12,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,14,0
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,16,312
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,18,69
"Monoraphidium_sp.","Monoraphidium_sp.","緑藻","GreenAlgae","0","1","Pent","Pent2",2017,20,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,-1,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,1,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,2,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,4,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,6,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,8,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,10,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,12,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,14,22
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,16,240
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,18,267
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont1",2017,20,1400
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,-1,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,1,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,2,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,4,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,6,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,8,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,10,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,12,0
"Pleurotaenium_trabecula","Pleurotaenium_sp.","緑藻","GreenAlgae","0","0","Cont","Cont2",2017,14,15
