"","Species","Tank","SubPlot","Treatment","Herbicide","Insecticide","Year","Week","Cover"
"9951","Ludwigia_epilobioides","Fipro2","3.2","Fipro","0","1",2018,12,0
"9961","Ludwigia_epilobioides","Fipro2","3.3","Fipro","0","1",2018,12,0
"9971","Ludwigia_epilobioides","Fipro2","3.1","Fipro","0","1",2018,14,0
"9981","Ludwigia_epilobioides","Fipro2","3.2","Fipro","0","1",2018,14,0
"9991","Ludwigia_epilobioides","Fipro2","3.3","Fipro","0","1",2018,14,0
"10001","Ludwigia_epilobioides","Fipro2","3.1","Fipro","0","1",2018,16,0
"10011","Ludwigia_epilobioides","Fipro2","3.3","Fipro","0","1",2018,16,0
"10021","Ludwigia_epilobioides","Fipro2","3.2","Fipro","0","1",2018,16,0
"10031","Ludwigia_epilobioides","Fipro2","3.1","Fipro","0","1",2018,18,0
"10041","Ludwigia_epilobioides","Fipro2","3.2","Fipro","0","1",2018,18,0
"10051","Ludwigia_epilobioides","Fipro2","3.3","Fipro","0","1",2018,18,0
"10061","Ludwigia_epilobioides","Fipro2","3.1","Fipro","0","1",2018,20,0
"10071","Ludwigia_epilobioides","Fipro2","3.3","Fipro","0","1",2018,20,0
"10081","Ludwigia_epilobioides","Fipro2","3.2","Fipro","0","1",2018,20,0
"10091","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,-1,0
"10101","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,-1,0
"10111","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,-1,0
"10121","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,1,0
"10131","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,1,0
"10141","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,1,0
"10151","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,2,0
"10161","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,2,0
"10171","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,2,0
"10181","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,4,0
"10191","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,4,0
"10201","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,4,0
"10211","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,6,0
"10221","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,6,0
"10231","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,6,0
"10241","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,8,0
"10251","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,8,0
"10261","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,8,0
"10271","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,10,0
"10281","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,10,0
"10291","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,10,0
"10301","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,12,0
"10311","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,12,0
"10321","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,12,0
"10331","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,14,0
"10341","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,14,0
"10351","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,14,0
"10361","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,16,0
"10371","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,16,0
"10381","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,16,0
"10391","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,18,0
"10401","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,18,0
"10411","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,18,0
"10421","Ludwigia_epilobioides","Joint1","8.3","Joint","1","1",2018,20,0
"10431","Ludwigia_epilobioides","Joint1","8.1","Joint","1","1",2018,20,0
"10441","Ludwigia_epilobioides","Joint1","8.2","Joint","1","1",2018,20,0
"10451","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,-1,0
"10461","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,-1,0
"10471","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,-1,0
"10481","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,1,0
"10491","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,1,0
"10501","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,1,0
"10511","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,2,0
"10521","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,2,0
"10531","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,2,0
"10541","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,4,0
"10551","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,4,0
"10561","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,4,0
"10571","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,6,0
"10581","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,6,0
"10591","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,6,0
"10601","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,8,0
"10611","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,8,0
"10621","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,8,0
"10631","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,10,0
"10641","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,10,0
"10651","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,10,0
"10661","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,12,0
"10671","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,12,0
"10681","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,12,0
"10691","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,14,0
"10701","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,14,0
"10711","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,14,0
"10721","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,16,0
"10731","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,16,0
"10741","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,16,0
"10751","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,18,0
"10761","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,18,0
"10771","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,18,0
"10781","Ludwigia_epilobioides","Joint2","2.2","Joint","1","1",2018,20,0
"10791","Ludwigia_epilobioides","Joint2","2.1","Joint","1","1",2018,20,0
"10801","Ludwigia_epilobioides","Joint2","2.3","Joint","1","1",2018,20,0
"10811","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,-1,0
"10821","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,-1,0
"10831","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,-1,0
"10841","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,1,0
"10851","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,1,0
"10861","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,1,0
"10871","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,2,0
"10881","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,2,0
"10891","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,2,0
"10901","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,4,0
"10911","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,4,0
"10921","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,4,0
"10931","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,6,0
"10941","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,6,0
"10951","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,6,0
"10961","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,8,0
"10971","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,8,0
"10981","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,8,0
"10991","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,10,0
"11001","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,10,0
"11011","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,10,0
"11021","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,12,0
"11031","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,12,0
"11041","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,12,0
"11051","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,14,0
"11061","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,14,0
"11071","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,14,0
"11081","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,16,0
"11091","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,16,0
"11101","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,16,0
"11111","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,18,0
"11121","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,18,0
"11131","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,18,0
"11141","Ludwigia_epilobioides","Pent1","7.1","Pent","1","0",2018,20,0
"11151","Ludwigia_epilobioides","Pent1","7.2","Pent","1","0",2018,20,0
"11161","Ludwigia_epilobioides","Pent1","7.3","Pent","1","0",2018,20,0
"11171","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,-1,0
"11181","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,-1,0
"11191","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,-1,0
"11201","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,1,0
"11211","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,1,0
"11221","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,1,0
"11231","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,2,0
"11241","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,2,0
"11251","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,2,0
"11261","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,4,0
"11271","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,4,0
"11281","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,4,0
"11291","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,6,0
"11301","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,6,0
"11311","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,6,0
"11321","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,8,0
"11331","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,8,0
"11341","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,8,0
"11351","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,10,0
"11361","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,10,0
"11371","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,10,0
"11381","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,12,0
"11391","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,12,0
"11401","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,12,0
"11411","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,14,0
"11421","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,14,0
"11431","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,14,0
"11441","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,16,0
"11451","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,16,0
"11461","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,16,0
"11471","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,18,0
"11481","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,18,0
"11491","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,18,0
"11501","Ludwigia_epilobioides","Pent2","1.1","Pent","1","0",2018,20,0
"11511","Ludwigia_epilobioides","Pent2","1.2","Pent","1","0",2018,20,0
"11521","Ludwigia_epilobioides","Pent2","1.3","Pent","1","0",2018,20,0
"11531","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,-1,0
"11541","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,-1,0
"11551","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,-1,0
"11561","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,1,2.77777777777778
"11571","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,1,0
"11581","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,1,0
"11591","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,2,2.77777777777778
"11601","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,2,0
"11611","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,2,0
"11621","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,4,2.77777777777778
"11631","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,4,0
"11641","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,4,0
"11651","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,6,0
"11661","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,6,0
"11671","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,6,0
"11681","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,8,0
"11691","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,8,0
"11701","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,8,0
"11711","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,10,0
"11721","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,10,0
"11731","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,10,0
"11741","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,12,0
"11751","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,12,0
"11761","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,12,0
"11771","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,14,0
"11781","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,14,0
"11791","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,14,0
"11801","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,16,0
"11811","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,16,0
"11821","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,16,0
"11831","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,18,0
"11841","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,18,0
"11851","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,18,0
"11861","Lythrum_anceps","Cont1","6.1","Cont","0","0",2018,20,0
"11871","Lythrum_anceps","Cont1","6.2","Cont","0","0",2018,20,0
"11881","Lythrum_anceps","Cont1","6.3","Cont","0","0",2018,20,0
"11891","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,-1,0
"11901","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,-1,0
"11911","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,-1,0
"11921","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,1,0
"11931","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,1,0
"11941","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,1,0
"11951","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,2,0
"11961","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,2,0
"11971","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,2,0
"11981","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,4,0
"11991","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,4,0
"12001","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,4,0
"12011","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,6,0
"12021","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,6,0
"12031","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,6,0
"12041","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,8,0
"12051","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,8,0
"12061","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,8,0
"12071","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,10,0
"12081","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,10,0
"12091","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,10,0
"12101","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,12,0
"12111","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,12,0
"12121","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,12,0
"12131","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,14,0
"12141","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,14,0
"12151","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,14,0
"12161","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,16,0
"12171","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,16,0
"12181","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,16,0
"12191","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,18,0
"12201","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,18,0
"12211","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,18,0
"12221","Lythrum_anceps","Cont2","4.1","Cont","0","0",2018,20,0
"12231","Lythrum_anceps","Cont2","4.2","Cont","0","0",2018,20,0
"12241","Lythrum_anceps","Cont2","4.3","Cont","0","0",2018,20,0
"12251","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,-1,0
"12261","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,-1,0
"12271","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,-1,0
"12281","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,1,0
"12291","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,1,0
"12301","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,1,0
"12311","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,2,0
"12321","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,2,0
"12331","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,2,0
"12341","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,4,0
"12351","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,4,0
"12361","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,4,0
"12371","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,6,0
"12381","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,6,0
"12391","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,6,0
"12401","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,8,0
"12411","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,8,0
"12421","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,8,0
"12431","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,10,0
"12441","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,10,0
"12451","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,10,0
"12461","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,12,0
"12471","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,12,0
"12481","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,12,0
"12491","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,14,0
"12501","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,14,0
"12511","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,14,0
"12521","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,16,0
"12531","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,16,0
"12541","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,16,0
"12551","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,18,0
"12561","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,18,0
"12571","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,18,0
"12581","Lythrum_anceps","Fipro1","5.2","Fipro","0","1",2018,20,0
"12591","Lythrum_anceps","Fipro1","5.1","Fipro","0","1",2018,20,0
"12601","Lythrum_anceps","Fipro1","5.3","Fipro","0","1",2018,20,0
"12611","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,-1,0
"12621","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,-1,0
"12631","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,-1,0
"12641","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,1,0
"12651","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,1,0
"12661","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,1,0
"12671","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,2,0
"12681","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,2,0
"12691","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,2,0
"12701","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,4,0
"12711","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,4,0
"12721","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,4,0
"12731","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,6,0
"12741","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,6,0
"12751","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,6,0
"12761","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,8,0
"12771","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,8,0
"12781","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,8,0
"12791","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,10,0
"12801","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,10,0
"12811","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,10,0
"12821","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,12,0
"12831","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,12,0
"12841","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,12,0
"12851","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,14,0
"12861","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,14,0
"12871","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,14,0
"12881","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,16,0
"12891","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,16,0
"12901","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,16,0
"12911","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,18,0
"12921","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,18,0
"12931","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,18,0
"12941","Lythrum_anceps","Fipro2","3.1","Fipro","0","1",2018,20,0
"12951","Lythrum_anceps","Fipro2","3.2","Fipro","0","1",2018,20,0
"12961","Lythrum_anceps","Fipro2","3.3","Fipro","0","1",2018,20,0
"12971","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,-1,0
"12981","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,-1,0
"12991","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,-1,0
"13001","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,1,0
"13011","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,1,0
"13021","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,1,0
"13031","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,2,0
"13041","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,2,0
"13051","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,2,0
"13061","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,4,0
"13071","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,4,0
"13081","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,4,0
"13091","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,6,0
"13101","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,6,0
"13111","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,6,0
"13121","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,8,0
"13131","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,8,0
"13141","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,8,0
"13151","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,10,0
"13161","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,10,0
"13171","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,10,0
"13181","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,12,0
"13191","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,12,0
"13201","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,12,0
"13211","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,14,0
"13221","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,14,0
"13231","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,14,0
"13241","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,16,0
"13251","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,16,0
"13261","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,16,0
"13271","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,18,0
"13281","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,18,0
"13291","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,18,0
"13301","Lythrum_anceps","Joint1","8.1","Joint","1","1",2018,20,0
"13311","Lythrum_anceps","Joint1","8.3","Joint","1","1",2018,20,0
"13321","Lythrum_anceps","Joint1","8.2","Joint","1","1",2018,20,0
"13331","Lythrum_anceps","Joint2","2.2","Joint","1","1",2018,-1,0
"13341","Lythrum_anceps","Joint2","2.3","Joint","1","1",2018,-1,0
"13351","Lythrum_anceps","Joint2","2.1","Joint","1","1",2018,-1,0
"13361","Lythrum_anceps","Joint2","2.1","Joint","1","1",2018,1,0
"13371","Lythrum_anceps","Joint2","2.2","Joint","1","1",2018,1,0
"13381","Lythrum_anceps","Joint2","2.3","Joint","1","1",2018,1,0
"13391","Lythrum_anceps","Joint2","2.1","Joint","1","1",2018,2,0
"13401","Lythrum_anceps","Joint2","2.3","Joint","1","1",2018,2,0
"13411","Lythrum_anceps","Joint2","2.2","Joint","1","1",2018,2,0
"13421","Lythrum_anceps","Joint2","2.1","Joint","1","1",2018,4,0
"13431","Lythrum_anceps","Joint2","2.3","Joint","1","1",2018,4,0
